4;Muito bom; Produto bom e eficaz. 
5;Satisfeito. ; Ótimo aparelho, a bateria é durável dependendo do uso/usuário. 
1;A camera veio quebrada, provavelmente o produto é ; A camera veio quebrada, provavelmente o produto é avariado. 
1;Muito ruim; Muito bom recomendo pra queles que pretende comprar. 
5;Sensacional..; Celular top, câmera excelente, bateria dura 2 dias, celular muito bonito, onde vc chega com ele chama a atenção. Top demais, afinal é um caterpillar. Não mudo mais de marca. 
1;Celular péssimo. ; Celular ja parou de funcionar em alguns meses de uso, super lento e o wifi nunca conectou. 
5;Otimo; O celular é ótimo, visto custo e benefícios. 
5;Muito bom produto rápido e barato; Muito bom não trava tem 3gb fica sempre pelo menos 1,3gb free mesmo com muitos apps instalados e rodando background. Muito performatico. 
1;Muito ruim; Não gostei, ainda mais pelo wpp não funcionar mais!. 
5;Bom de verdade; Muito bom esse aparelho. Comprei e não arrependi, me atendeu perfeitamente , pois nele posso contactar com meus amigos nas redes sociais. 
4;otimo produto; Muito bom! produto aprovado p quem gosta de uma tecnologia simples. 
5;Excelente; Ótimo aparelho. 
5;Muito bom este produto ; Ótimo produto gostei muito. Recomendo este produto. 
5;está dando certo,tudo o que ; Um excelente aparelho. 
4;Estou totalmente satisfeita com o priduto; Muito bom,de fácil manuseio,câmera excelente ,. 
5;Muito Bom; É um excelente smartphone e com bom custo benefício!. 
2;Muito Bom Mesmo!!!; O produtor é original sim gostei" ele é maravilhoso!!!. 
1;Péssimo o aparelho ; Então com 15 dias usando o celular ele travou a tela só fica com o nome positivo estou tentando uma autorizada mais prefiro devolver o produto e vcs me ressacir nem usei o celular já parou de funcionar. 
1;Demorou a chegar; Produto e bom mais demorou muito a chegar. 
1;Muito ruim; A bateria veio pessima nao guenta 8 horas ja descarrega. 
5;Excelente; Muito bom, recomendo!. 
4;Muito bom; O produto é muito bom. Atende as necessidades pelas quais el foi comprado. Veio dentro de minhas expectativas. 
1;Ruim; O produto não é bom de área não pega chip da vivo nem da claro e mal o da tim é lento e tem um fraco desempenho nos aplicativos. 
1;Ruim; Carregador queimou em apenas 2 horas de uso e o aparelho está com a tampa traseira empenada. 
5;otimo produto; Tudo legal. Completo novo e original!. 
5;Ótimo aparelho, não trava...; Produto de otima qualidade, atendeu minhas expectativas, aliás, melhor que muitas marcas ja conhecidas que por sinal cada vez mais estão perdendo em qualidade. Este aparelho é nota 10. 
1;Ruim; Produto muito ruim ,vcs deveria dizer que o produto é similar. 
2;Muito top; Ótimo produto apenas cm um detalhe ele n resitiu a água. 
5;Ótimo custo benefício; Produto com ótimo custo benefício. Comprei por r$ 699,00 na black friday e atende bem a necessidades básicas como ligações, vídeos, fotos, wpp e redes sociais. Recomendo para clientes menos exigentes que querem um celular básico, mas que sirva para o dia dia. Não recomendo para clientes que queiram um celular para jogos. 
2;Ggostei; Bom gostei das funções. 
5;O melhor custo-benefício.; Ótimo custo-benefício. Excelente para quem está procurando um celular com tela grande e barato, para falar, acessar internet, email ( whatsapp, facebook em geral). Não recomendo caso for usar para jogos, pois ele tem pouca memória ram, apenas 1 gb, mesmo assim uma boa parte dos jogos funcionará nele sem problemas. 
1;Parabéns ao vendedor e também a equipe mercado liv; Produto original gostei parabéns. 
2;Hhorrível melhor o j5 prime ; Horrível. 
2;um pouco decepcionado; Meu produto veio com a antena com defeito! mal consigo ficar a 3 metros do meu roteador wifi,que meu sinal já é perdido. E a mesma coisa pra sinal de rede e bluetooth. Veio com a pelicula sem cola ,sem a chave pra retirar o chip. Um carregador com mal contato falsificado. 
2;Nao gostei do produto; Lento demais fica apitando um alerta e não para ja reiniciei mais não adianta. O auto falante e roco e baixo. 
1;Ruim; A rede que eu queria que pegase nao pega de geito nenhum fui na assistencia e em diseram que o problema é no celular. 
2;Ruim; Nao gostei este radio da nextel nao e conpativeu para baichar atizap ele nao e tres g eagora meu chip e tresg oquifsso. 
5;Bonito; Ótimo smartphone. Ótimo custo benefício. 
1;Sem Estrela; Primeiro não e este que esta na foto este tem 2 chips a pessoa que e leiga compra pelo o que esta a mostra final da compra. Mandam um outro com 4 chips que pra mim não e bom da muito problema. E tanto que estou sem celular devolvi por 2 vezes o aparelho [sem estrela] obrigado a o mercado livre por nos a poiar. 
5;Excelente; Ótimo aparelho. 
1;IPhone com defeito; Iphone com problema! depois de algumas semanas começou a apresentar redução na duração da bateria. Agora, não dura nem 1 hora em uso. Não recomendo. 
1;Não gostei por que só consigo estuta no viva voz ; Quando alguém me ligar eu tenho que colocar no alto falante pra escuta oque alguém esta falando não tem como eu escuta nada a ligação fica muda se eu conversa com alguém sem coloca no viva voz. 
1;Uma bosta; Veio com defeito , devolvi. 
5;Excelente; Produto de boa qualidade, recomendo. 
5;Ótimo Custo&Benefício ; A minha cunhada gostou mt do aparelho principalmente da câmera ela amou!. 
1;Horrível ; Péssimo produto não careca rápido e muito lento me arrependi de ter comprado. 
5;Excelente; Muito bom. Recomendo!. 
5;Excelente!!! ; Excelente, meus parabéns!!!!. 
5;O melhor Smartphone! ; O melhor celular do mundo, estou com ele a quase um mês, e está sendo a minha melhor experiência com um celular na minha vida, o scanner em 3d é sensacional! nota 1000. 
5;Telefone top; O telefone é ótimo te umando bom custo beneficio. 
5;Excelente; Ótimo custo-benefício. 
5;Muito bom obrigado; Excelente, atende as necessidades vou comprar outro p minha mãe um presente p ela. 
5;Bom; Bom produto, excelente custo x benefício, e vem com capa protetora e película de brinde. 
5;Ótima relação custo x benefício; Ótimo produto, bom acabamento e alta qualidade do material empregado. . Gostei bastante do sistema operacional android instalado, e ao contrário de outras fabricantes que também o utilizam, a lenovo não encheu o sistema com aplicativos que não vou utilizar. . Visual do aparelho é bem atraente, câmera de boa qualidade, nada excepcional mas atende ao que se propõe. Em resumo, ótimo custo benefício para utilização no dia a dia. Recomendo. 
5;Excelente; Ótimo! é um aparelho muito bom, gostei muito mesmo eu o recomendo há todos. 
5;Melhor custo beneficio; Ótimo celular, rápido, não trava,câmera ótima. 
1;Muito ruim; O celular é muito ruim, fabricado no fundo de quintal, de origem duvidosa pois não acompanha a nota fiscal. O pagamento é a vista, pra receber o dinheiro de volta demora mais de uma semana. Não indico pra ninguém esse produto. 
1;O meu veio sem funcionar.; Veio com defeito e obtive um reembolso. 
1;Decepção; Decepcionado, gostaria de trocar por um android da mesma marca. 
1;Muito ruim; Bom dia!. Não estou entende dessa. Compra não comprei nessa data 12 /05/2017 está havendo um engano. Poderia ne informar o que eu comprarei foi outra data e veio bom no outro dia não fucinou mas. 
1;N gostei; O meu deu defeito com 2 meses a tela fica piscando e onde encaixa os isnep oxidou com o calor da minha mão mesmo com a capa. 
2;Show; Muito bom. 
5;otimo ; Celular otimo estou amando nao tenho nada a reclama. 
1;Muito ruim; Ruim gostei não. 
1;Péssima compra; Uma porcaria. Não é samsung. Veio solto dentro da caixa. Totalmente falsificado. Carregador de péssima qualidade. Fone de ouvido pior do que aqueles quem vêm no pacote de biscoito. Ou seja, tudo ruim. Não comprem!!!. 
1;Péssimo ; Não gostei, gastei 100,00 pra conseguir configurar esse aparelho. Atras do aparelho não tem a logomarca da lg. O produto não parece verdadeiro. Não indicaria a ninguém. 
2;Produto defeituoso; O celular veio com problemas de touch. A função liga e desliga não funciona e era necessário retirar a bateria para reiniciar ou desligar. 
5;Otimo; Muito bom excelente recomendo. 
5;Excelente; O produto é excelente,tenho certeza que fiz uma otima compra. Estou adorando nao tenho do que reclamar. Respondeu as minhas espectativas. Super show de bola. 
5;Excelente; Um ótimo aparelho, super recomendo. 
4;Muito bom; Bom demais. 
5;Aparelho recomendado por sua eficiência.; Excelente. Recomendo a todos no mercado livre. Aparelho leve, de fácil uso. 
1;o produto tinha que ser melhor...; O produto e muito ruim. So fica atualisando e nao da pra usa. So gastei dinheiro. 
5;Excelente; Ótimo produto. Gostei muito e recomendo. 
1;Maisoumenos; Produto em português de portugal. 
1;Excelente; Excelente custo beneficio recomendo. Bom produto e muito bonito. 
4;Melhor que o 4x; O acabamento é bacana, bem bonito. Sobre o hardware, excepcional, não trava. A cam é regular. Mas depois do app da google ele já recurso retrato como o iphone 7. Mas a grande vantagem é a bateria que dura demais. Na primeira carga durou incríveis 3 dias. O único problema é aquele que todos sabemos que o de se tratar de uma marca chinesa e sem assistência no brasil. Mas recomendo demais. 
4;otimo custo beneficio; Celular bonito, rapido, memoria boa, otimo custo beneficio, unica coisa que poderia melhorar seria 2 saidas de som ao inves de uma so, se nao fosse isso daria 5 estrelas. 
5;Excelente; Produto muito bom além das minhas expectativas recomendo. 
4;Muito bom; Muito bom, so nao porque no mesmo lugar que coloca um dos chips é onde coloca o cartao, mais o aparelho é muito bom. Peco que me mandem a nota fiscal. 
5;Ótimo; Com a ja conhecida qualidade lg, recomendo. 
4;Muito bom; O produto atendeu minhas expectativas, aparelho simples de ser utilizado, corresponde às minhas necessidades. Recomendo. 
5;Excelente; Muito bom !!!. 
5;Funcional; Muito bom! super rápido e possui um design lindo. A câmera não é das melhores, mas é um excelente custo/benefício! recomendo. 
1;Muito ruim; Propaganda enganosa ,compramos moto g4 e recebos skay devices ,tentamos fazer a troca e até hoje não obtivemos respostas ,insatisfeito !. 
4;Muito bom; O celular é muito bom, a câmera frontal ótima, gostei muito!. 
5;Opção para quem quer qualidade com preço baixo.; Produto na medida para quem deseja qualidade com preço baixo. Vantagem para nós, consumidores brasileiros ,acostumados a pagar caro por péssimos produtos e serviços. Difícil mesmo é encontrar alguém arrependido de comprar celulares da xiaomi. 
1;Nao recomendo não.; Não gostei,comprei um produto e mim mandaro outro. 
2;Recomendo ; Muito bom, recomendo a todos os meus amigos. 
5;Sony sendo Sony! ; Massa demais! qualidade ótima, celular extremamente rápido, imagem e som muito boas. Excelente, indico muito!!!. 
1;Muito ruim; Bom jkkkk. 
5;otimo produto; Bom barato eficiente e tudo o que eu precisava obrigado. 
2;Não prestou. Comprei outro.; Não muito bom, um mês de uso deu prego. Muito fraco. 
1;Ruim; Com problemas no cartão sim prá retirar o cartão sim tem que desmontar o aparelho. 
1;Ruim; Orrivel não funciona bem. Lixo. 
5;boa compra; Bom, produto, um pouco baixo o volume. 
1;Muito ruim; Foi o pior celular que eu comprei não presta pra nada já. Ate quebrei. 
5;Ótimo vendedor.... Cumpriu com o prazo de entrega ; Perfeito. Original mesmo. Recomendo. 
1;Muito ruim; Dessa vez nao gostei do produto o caregador nao carega, e muito fragil. 
5;Excelente; Muito bom. 
5;Funcional e de boa qualidade; Muito bom o telefone, fiquei satisfeito. 
5;Excelente; Muito bom, produto de fácil manuseio, bonito e com bom tamanho de tela. 
4;Muito bom; Eh bom o celular. 
5;Recomendo a todos!!; O produto atendeu todas as minhas expectativas, muito bom!!. 
2;mais ou menos; Não ta pegando 4g como o combinadp. 
1;Muito ruim; Faltou manual, nf da motorola e alguns assessórios. 
4;Muito bom; Não levou cinco, pq teve comprar um foe. 
2;Bom e rrui pela demora; Demora de mais pra chegar. Tirando a demora o aparelho pelomenos o meu veio ok. Bateria passa o dia enteiro mesmo mexendo, esse meu nao esquenta. Veio ok. Obs o meu atrazou, ja tava querendo cancela. Mais o aparelho e muito bom. 
2;Otimo; Muito bom de otima qualidade. Amemei. 
1;Muito ruim; Produto não é original ,não vem nota fiscal, pedi na cor preta e veio branco e tbem não carrega mto ruim. 
5;Excelente; E bom pra quem quer um celular com uma bateria que dura vários dias ,eu o uso só pra fazer ligação,mas ele tem mais funções. 
5;Gostei do aparelho...; Muito prático, atendeu minhas expectativas. 
5;Celular nota 1000; O som do fone é um pouco baixo, se tiver muito barulho no ambiente, fica meio dificil escutar, mas nada de desastroso. O menu é meio difícil de manipular, é mais rústico, mas funcional. A bateria é durável, estou na terceira semana de uso normal, sem exageros e ainda está na metade. Pra quem gosta de celulares simples e rústicos como eu, vai gostar muito. Em termo de custo benefício, rusticidade e durabilidade, é nota 1000. Recomendo. 
1;Muito ruim; E uma grande merda pois fala muito baixo picotas as ligaçoes fiz mau negocio nao recomendo men a inimigo. 
5;Excelente aparelho e otima compra que eu fiz; Muinto satisfeito com o produto e com a compra,recomendo a todos que querem compra um aparelho desse,top. 
5;Excelente; Excelente, funciona conforme o esperado. 
2;Ok! Não presta, não recomendo. Uso ele arrependido; Um lixo!!! bateria vai rápido, trava as vezes e a luminosida é excessiva demais. 
5;Incrível; Produto excelente, configuração incrível, ótimo custo benefício, vale cada centavo, camera excelente pela faixa de preço. 
2;Touch parou de funcionar com um mês de uso; Celular excelente. Rápido e a bateria dura dois dias sem esforço. O único problema é que o touch dele parou de funcionar com menos de um mês de uso. 
1;Muito ruim; Trava muito nao gostei o resto tudo bem. 
1;Ruim; O produto é aparentemente bom mas é falsificado e nao possui nem opcao de vibração decepcionado com a compra. 
4;Primeira linha; Produto muito bom, eu recomendo, execelente custo beneficio. 
5;excelente; Perfeito, cor padrão. Otimo produto. Na verdade foi para minha irma. Ela gosotu muito, está maravilhada. 
2;Razoavel; Produto bem abaixo do esperado. Esperava ser um produto simples, até pelo preço dele, mas não tão simples. Por exemplo, só existe 1 tipo de toque, sendo que os celulares mais simples de 15 anos atrás já dispunham de 10 toques diferentes. 
5;Bom; Muito bom. 
5;OTim a compra ; Excelente compra. Celular superou minhas expectativas. Eu recomendo. 
5;Bom; Produto muito bom , vale a pena pelo preço ótimo custo beneficio. 
5;AMEI, PRODUTO EXCELENTE, CUMPRE OQUE PROMETE.; Muito bom, amei, lindo, veio com tudo que promete, apenas achei que a carga da bateria deveria durar mais, e ainda não consegui encontrar baterias avulsas para comprar, mais o produto em si é excelente. Estou satisfeitíssimo. 
5;Excelente; Fiz a compra para uma amiga e ela gostou muito. 
4;excelente; Muito bom o produto, fácil instalação gostei muito. 
1;Descaso com minha compra!; Tive problemas com o carregador e não foi resolvido devidamente. A minha sorte foi que o mercado livre entrou na venda pra me ajudar a resolver meu problema, mas mesmo assim não veio o carregador original. 
2;Vendedor atencioso, recomendo; Bom. Só não é muito bom de área, mais é legal. 
1;Muito ruim; Nao gostei. 
1;Produto apresenta defeito; Iphone apresentou defeito com menos de 30 dias de uso, defeitos na tela e no botão, sendo que nunca sofreu nenhuma queda, nem nada! exijo meu dinheiro de volta! me sinto enganada. Decepcionada!! irei ao procon!. 
1;Muito ruim; Dps de 4 meses o produto apresentou defeito na camera, sendo que a garantia só cobre 3 meses :(. 
5;Excelente; É um celular funciona. 
1;Eu gostei minha esposa nao ; Celular eu gostei minha esposa nao. 
5;Excelente; Muito bom. 
4;produto bom recomendo a todos ; Produto bom. Trava um pouco com os jogos mas pelo custo atende as espectativas. 
1;Aarelho de péssima qualidade; Produto péssimo não funciona não ler chip nenhum me arrenpedir da compra. 
4;Atendeu as expectativas; Atendeu minhas expectativas. É um bom produto para usar em regiões periféricas. É claro que não dá para fazer milagre! mas dá pra usar. 
2;Ruim; Produto não atendeu o que li sobre ele. 
2;Regular; Estou com problemas, pouco tempo de compra além de vir com acessórios velhos, sem pino pra abrir chip, nota fiscal com nome errado, o aparelho está com problemas na hora de carregar, muito lento, e não tá chegando os 100% preciso de ajuda. 
5;Ótimo produto valeu a pena ; Muito recomendo. 
5;bom; Bom. 
5;Excelente; Tudo ótimo. 
5;Excelente produto, recomendo; Excelente produto recomendo, a bateria é bem durável, rápido e eficiente para os meus propósitos. 
1;Réplica ; Réplica do original, não era oq esperava do produto. 
1;, excelente produto; Amei produto! excelente. Só demorou pra chegar, mas culpa dos correios. 
5;Excelente; Excelente estou muito satisfeito vou comprar +1. 
4;Muito bom; Atende as necessidades basicas , pelo valor não tenho o que reclamar !. 
5;Excelente; Excelente produto. Super recomendo. 
4;Perfeito; Gostei,apesar de não vir o fone de ouvido,mais gostei e super recomendo. Ótimo produto. 
1;Arrependida.; No começo ate estava bom mas agora o celular ta horrível o áudio está muito baixo a pessoa que me liga não me ouvi nunca. 
5;Vale muito a pena.; Muito bom aparelho. Superou as espectativas. 
5;Excelente; Celular incrivel em desenpenho e na questão de áudio mas a bateria deixa a desejar muito. 
5;nota 10; Achei muito bom o celular. 
2;Ruim; Bom supliu mais ou menos minhas expectativas. 
4;Muito bom; Muito bom. 
1;Muito ruim; Péssimo de má qualidade não gostei veio com defeito eu já enviei estou aguardando a troca. 
4;recomendo.; Gostei muito. 
4;Bom; Um produto bbb bom bonito e barato. 
5;Muito bom o celular É um atendimento excelente; Produto excelente muito bom mesmo. 
5;Excelente; Excelente produto original bateria duradoura recomendo a todos. 
1;Muito ruim; Comprei, usei uma vez e simplesmente parou de funcionar, tive que mandar para a assistência técnica, agora é torcer para que eles resolvam o problema. 
5;Excelente; Excelente produto, muito rápido, nao trava, super recomendo. 
2;Razoável...; Câmera muito fraca , bem simples. 
1;Nao gostei; O produto é réplica não gostei. 
2;Ruim; O telefone funciona bem, mas lá no sítio ele não pega e meu celular anterior, do tipo comum, pegava com alguma dificuldade, mas pegava. 
2;Ruim; É um celular chinês o próprio nome já diz, não gostei dele. Fala que tem uma bateria de 5. 100 má mas não passa de um 12hrs. Em comparação a outros que tive. Pra mim é um lixo!. 
5;Excelente; Ótimo. Sem problemas. Recomendo. 
5;Excelente; Ótimo. 
2;nem um; Nao gostei comprei celular preto madaram branco totalmente insastifeito. 
4;Excelente custo benefício ; Muito bom, recomendo. 
5;Excelente; Muito bom celular gostei muito excelente. 
5;Ótimo; Muito bom atende tudo que procurava bateria nem c fala. 
1;muito ruim; Trava muito, pode ser grande, fesh na frente mas nao da. 
4;Campanhia poderia ser mais alta.; Tive um pouco de problema para o aparelho reconhecer o chip da tim que funcionava perfeitamente em outros aparelhos, mas nele não. Com um pouco de paciência e tentativas, ele acabou lendo. E o som não é tão alto quanto eu esperava pelos comentários que li. Minha avó não consegue ouvir se não estiver prestando atenção nele. Mas no geral ele é bonito, leve tem teclas bem grandes e tela grande. 
2;Ruim; Bom produto mais um pouco limitado sem a opção de cartão de memória fica difícil. 
1;Muito ruim; Ruim. 
1;parou de funcionar; Nao carrega mais, 1 semana e meia de uso. 
2;Show; Ótimo. 
5;blu studio c hd novo ; Muito bom custo benificio muitos recusos recomendo. 
4;Um aparelho muito bom; O aparelho realmente surpreende, pois, pelo custo, tem desempenho equivalente a celulares muito mais caros. Únicos possíveis problemas: não há capas e protetores de tela em lojas por aí, tem que comprar pela internet. E a qualidade da câmara é apenas média, dá para o gasto. De maneira geral, é um aparelho muito bom. 
1;Lixo de produto ; Me arrependo amargamente por ter comprado esse iphone. Fone de ouvido e carregador falsificados tela falsa produto pessimo não recomendo a ninguém. 
5;Excelente; Muito bom, até agora ñ tenho nada a reclamar. 
2;Ruim; O produto e razuavel as vezes trava. 
1;Muito ruim; Não gostei do aparelho. Manuseio complicado. Não recomendo a ninguém. 
4;Muito bom; Comprei para minha mãe e foi ótimo. Só achei um pouco pequeno. Obrigda. 
5;Show!!!; Espetacular celular, recomendo enfáticamente!!!. 
4;por um detalhe ele não é excelente! ; Muito bom! só faltou um detalhe nele para ser excelente. Esse detalhe passa despercebido para usuário, já que. Ele esta presente em todos os celulares e parece não ter. Muita importância, mas é só faltar ele para o usuário ver. A importância que ele tem. Estou falando do descanso de. Tela, quando passa um determinado tempo sem tocar na. Tela ou no teclado, a luz da tela apaga automaticamente. Infelizmente no one conect isso só é possível se acionar. A função bloqueio de tela e assim mesmo a tela só apaga. Quando acionado a tecla desliga. Fora isso é muito bom!. 
4;Bom ; Funciona bem mas exagerado fiz atualizado do outro e perdi alguns dos que estavam no aparelho isto é sei. 
5;excelente produto; Otimo produto, atendeu mt bem as minhas necessidades. 
1;Muito ruim; Decepcionei produto com defeito. 
5;Otimo; Está em uso. Até agora tudo bem. 
1;Veio com problemas. Não presta; Orrivel tive que comprar outro. 
1;Se nao devolver o dinheiro vou denunviar; A seguradora se nega a fazer o srguro porque nso tem nota fiscal. E agora. 
1;Muito ruim; Fiquei muito aborrecida, pq já está com defeito, como fazer para garantia?. 
1;me atende bem !; Celular muito bom ! muito confiavel !. 
1;Telefone horrível, perdi meu dinheiro! Ñ comprem!!; Telefone péssimo, perdi meu dinheiro. Estragou em um mês de uso, teclado descascou, não aceita os 4 chips simultaneamente, o teclado tem teclas que não funciona e, por não está ligando. Perdi meu dinheiro, não sei a quem recorrer por garantia. 
5; Ótimo; Muito bom produto gostei recomendo. 
5;Adorei; Ótimo celular as vezes trava mais gosto dele. 
1;Muito ruim; Compreis dois foi ótimo agora comprei o terceiro não prestou a câmera não presta não sei porque. 
1;Muito ruim; Produto excelente, adorei celular top tudo muito bom top. 
1;Péssimo, não faço mais negócio.; Muito ruim, produto arranhado e quebrado o carregador. 
1;Ótimo os produtos do Mercado livre; Muito bom é de ótima qualidade mesmo obrigado por tudo mesmo. 
2;Bom; Bom. ,. . 
4;Muito bom; Bom custo beneficio. 
5;Excelente; Produto bom otimo acabamento e o preço e legal. 
4;Bom aparelho pelo que se paga.; Bom e bonito aparelho. Logo que se conecta a internet já pode atualizar o android para versão 7. 1. 2 e a miui para a versão 9. 2. A bateria dura muito, muito mesmo. Só deixa a desejar na opção de colocar cartão de memória, (ou você coloca dois chips sem o cartão, ou coloca um chip e o cartão,) o carregador vem com um cabo pequeno e fora do padrão brasileiro. Tirando isso é um bom aparelho. 
5;Perfeitamente ; Muito bom esse telefone gostei. 
1;Muito ruim; O produto é falsificado, nao funciona com o original. 
5;Parabéns ; Muito bom. 
1;Ruim ; Veio sem nota fiscal, produto não reconhece chip e desliga o display quando está em uso. 
1;Muito ruim; Não funciona. 
4;bom; Bom. 
5;Excelente; Até o momento não tenho como reclamar,superou minha espectativa. Espero que tenha resistência. 
5;Um top de linha, quase lá!; É um ótimo smartphone para quem procura desempenho e bateria, a câmera é ruim, mas é ruim mesmo. O design é elegante e sofisticado lembra a linha metal da samsung e o melhor de todo o conjunto é o preço. Um ótimo custo beneficio para quem quer 2 dias de bateria e poucos travamentos. 
5;Otimo produto; Produto de qualidade, realmente o cat!!!. 
5;feliz com o produto,se for pr; Otimo produto,,estou muito sastifeito e feliz com a compra. Foi o que eu esperava,,eu recomendo!. 
4;Muito bom; Produto de qualidade! recomendo!. 
4;O produto é bom, atende as especificações técnicas; É um bom produto, porém não veio a nota fiscal e o manual de instruções está em outra língua. 
2;Ruim; Não gostei comprei preto veio dourado e a qualidade não é boa. 
5;Surpreendente; Melhor smartphone que já tive superou todas as expectativas, a bateria dura muito. 
5;Satisfação; Excelente, melhor do qu'eu imaginava, lg nota 1. 000!!!!. 
1;Ruim demais.se soubesse nem tinha comprado; Muito ruim. Nao funciona direito,trava demais, o wi-fi desliga toda hora do nada etc. Etc. E nao vem com o jeito da samsung, vem com as funcoes motorola. Muito diferente do que eu imaginei que fosse. Decepcionado loja orro. Obs: tambem aparece anuncios do nada igual ao youtube (que tambem nao funciona bem. ). 
5;Excelente; A câmera tira fotos perfeitas, tanto na câmera traseira quanto na frontal. Excelente!!! amei!. 
1;brincadeira, poderia tem avisado.; Brincadeira. Pedi uma cor e me eviaram outra ridicula. Ainda bem que veio direito. 
5;Ótimo produto de boa qualidade.; Muito bom, gostei muito e recomendo a todos do m. L. 
5;otimo,dentro das especificações; Conforme descrito. Bom aparelho. 
1;Se soubesse nunca teria comprado com eles; Meu produto veio com defeito em menos de 15 dias de uso, hoje estamos em outubro e ele foi comprado em maio, o carregador queimo e de novo estou sem celular pq ele nao carrega. 
2;não essas coisas.; Não achei muito bom, a bateria descarrega muito rápido. 
5;Muito bom; Ótimo produto atende a necessidade da área rural. 
2;Tem que melhorar muito!!!; Muito frágil, mais faz jus ao preço :/. 
4;Show.; Produto muito bom, vale a pena adquirir. 
2;Podia ser melhor; Achei médio muito lento trava demais. 
5;Excelente; Ótima qualidade eficiência excelente. 
5;Excelente; É o aquilo esperado. 
4;Muito bom; Muito bom. 
5;Excelente; Minto bom de sinal fraco zona rural. 
5;Excelente; Otimo produto. Excelente. Recomendo. 
5;BOM; Mt bom gostei de mais do celular. 
1;Muito ruim; Muito ruim produto de qualidade muito baixa. 
4;Muito bom; Muito bom. 
2;E um ótimo aparelho.; Ele é muito bom p na que está travando muito e podia ter mais memória, mais eu recomendo. 
4;Bom; Aparelho muito bom, zerado, só pena vir em português de portugal. 
4;Ótimo; Funciona perfeitamente e com um bom acabamento. 
2;Ruim; Devolvi, pois não funcionava o 3g. 
2;Ruim; Maravilhoso amei vou continuar comprando. 
1;Muito Ruim; Pra minha surpresa hoje estava em uma ligação e simplesmente o aparelho desligou sozinho e não ligou mais. Deixei carregando por várias horas e o mesmo não ligou. Estou sem aparelho a menos de 50 dias da compra. Está na caixa, com todos os acessórios, sem nenhum arranhão. Preciso que substitua o mesmo ou me devolva a quantia da compra. Aparelho com problemas de fábrica!. 
5;Excelente; Excelente. 
5;muito bom; Otimo produto recomendo a todos. 
1;Muito ruim; Só funciona no brasil. 
4;Bom; Muito bom,as câmeras são boas. Recomendo. 
1;Muito ruim; Não atingiu minhas expectativas, aparelho fraco, pensei q fosse original. 
5;Excelente; Ótimo produto! superou minhas expectativas. 
4;Muito bom o produto; Eu gostei do produto. Muito bom mesmo eu recomendo. 
1;Fiquei decepcionado porq nao foi como eu esperava.; Vei de ferente com a tela pequena. Nao tinha o tamanho do anucio me lasquei né. 
5;Excelente; Muito bom. 
1;Muito ruim; A bateria durou uns 12 dias sem carregar porém depois de 20 dias eu faco uma ligacao e as pessoas não me escutam. E não tem protetor de borracha na volta. 
1;Ilusão; Com uma semana de uso e ja se nota travamentos, se você está escolhendo o celular pelo sensor biométrico, desencana! serio! não justifica a compra desse celular. Pegue um sabonete, molhe e passe vaselina na mão, você vai notar que consegue ser menos escorregadio que ele (e não me venha com essa de "use a capinha" pois a escolha dela é do usuário, e não a necessidade do smartphone). Troquei da samsung para a lenovo, confesso que gostaria de ter trocado seis por meia dúzia, mas estaria mentindo. Pior experiencia com um celular que ja tive. 
5;Otimo produto; Foi um presente pro meu filho, ele gostou muito, parabéns ótimo produto!!!. 
5;Produto muito bom!; Muito bom! recomendo a todos do ml!. 
2;Ruim; Nem um dia de uso o aparelho não liga mais, o tempo que eu usei me pareceu um bom aparelho. 
5;eu recomendo a outros compradores ; Produtos de ótima qualidade eu gostei muito espero fazer novas comprar. 
1;Produto semelhante a réplica ; Não gostei!produto muito diferente do original,começando pela câmara traseira e a frontal não tem flash!!!não recomendo. 
1;Muito ruim; Péssimo o celular menos de três meses desligou e não quis ligar mas nem da sinal de vida boto pra carregar ele desliga e uma porcaria de aparelho. 
4;muito bom; Produto ideal para pessoas idosas e com dificuldades para interagir com celulares. 
4;Muito bom; Muito bom aparelho. 
1;Muito ruim; O produto não chego nas minha mãos. 
5;Ótimo!!; Excelente!! um custo benefício muito bom. O único problema é que não se encontra a capa e película facilmente, tive que comprar pela internet. No mais, celular de primeira, mesmo nível do lenovo vibe k6. 
2;Ruim; Não tem memória interna, praticamente. 
5;Tudo ótimo vendedor super atencioso; Veio lacrado na caixa tudo ok. Aparelho importado mais funciona perfeitamente no brasil. 
5;bom; Produto bonito os números são grandes atendeu as minhas necessidades. 
5;otimo; Bom. 
1;Falsificado; Produto falsificado! comprei pra presentear e passei vergonha. 
1; Sem utilidade .; O manual de instruçao que acompanha nao ajuda em nada ,pois o telefone por ser para idosos nao tem facilidade para utilizaçao ,menu em ingles e muito complicado ,o produto nao cumpre o objetivo de facilitar ao idoso. 
5;Excelente; Excelente produto recomendo. 
5;Excelente; Muito bom. Otimo. 
1;Muito ruim; Não comprei este aparelho. Muito pequeno pra minha necessidade. 
5;Excelente; Muito bom o aparelho. Minha mãe está gostando muito. 
5;Eu recomendo ; Muito bom eu recomendo. Tem uma boa qualidade de som. 
2;Ruim; O celular não é original. A bateria dele não só aguenta 1 dia. O auto falante é muito ruim. Fiquei decepcionada. E ainda não veio com nota fiscal. 
